Date,Open,High,Low,Close,Adj Close,Volume
2008-02-12,4.667857,4.678571,4.415000,4.459286,3.770115,1225980000
2008-02-13,4.524286,4.635000,4.486786,4.621429,3.907199,968534000
2008-02-14,4.621429,4.671429,4.536071,4.552143,3.848623,954097200
2008-02-15,4.509643,4.538571,4.430714,4.451071,3.763169,901300400
2008-02-19,4.499643,4.526786,4.337143,4.363571,3.689194,1005046000
2008-02-20,4.364286,4.450000,4.345714,4.422143,3.738712,967439200
2008-02-21,4.501786,4.516786,4.316429,4.340714,3.669868,938114800
2008-02-22,4.374286,4.375357,4.138214,4.266429,3.607064,1529878000
2008-02-25,4.235357,4.291786,4.166429,4.276429,3.615518,1256774400
2008-02-26,4.201429,4.324643,4.122857,4.255357,3.597703,1504888000
2008-02-27,4.222500,4.394643,4.217500,4.391429,3.712745,1475138000
2008-02-28,4.542857,4.721429,4.491786,4.639643,3.922599,1618254400
2008-02-29,4.617500,4.650357,4.457143,4.465000,3.774947,1255480800
2008-03-03,4.444286,4.499286,4.214286,4.347500,3.675606,1593043200
2008-03-04,4.356786,4.460000,4.300000,4.450714,3.762869,1785383600
2008-03-05,4.413571,4.469286,4.366071,4.446071,3.758943,1221836000
2008-03-06,4.450357,4.553571,4.314643,4.318929,3.651450,1473698800
2008-03-07,4.300357,4.392143,4.251786,4.366071,3.691306,1230462800
2008-03-10,4.356429,4.409286,4.263214,4.274643,3.614008,999588800
2008-03-11,4.432143,4.552857,4.357143,4.548214,3.845301,1163943200
2008-03-12,4.537143,4.595714,4.470357,4.501071,3.805443,1059629200
2008-03-13,4.432143,4.625000,4.392857,4.569286,3.863117,1262102800
2008-03-14,4.638571,4.653571,4.435714,4.521786,3.822957,1156640800
2008-03-17,4.376786,4.592500,4.376786,4.526071,3.826580,1072598800
2008-03-18,4.613571,4.750000,4.595357,4.743571,4.010466,1205120000
2008-03-19,4.754286,4.796071,4.631071,4.631071,3.915352,1010536800
2008-03-20,4.682857,4.760357,4.613571,4.759643,4.024055,908787600
2008-03-24,4.786071,5.030357,4.772857,4.983214,4.213071,1066920400
2008-03-25,4.998571,5.110714,4.904643,5.035000,4.256855,1052391200
2008-03-26,5.031071,5.205000,5.022857,5.180714,4.380049,1182084400
2008-03-27,5.176786,5.189643,4.999643,5.008929,4.234812,999829600
2008-03-28,5.064286,5.166071,5.057143,5.107500,4.318151,714610400
2008-03-31,5.116786,5.203929,5.090000,5.125000,4.332946,768065200
2008-04-01,5.225000,5.345000,5.128929,5.340357,4.515018,1032567200
2008-04-02,5.313571,5.400000,5.208929,5.267500,4.453422,1044968400
2008-04-03,5.252143,5.486786,5.250000,5.414643,4.577826,1051568000
2008-04-04,5.435357,5.525357,5.383929,5.467143,4.622211,854417200
2008-04-07,5.576071,5.703214,5.539643,5.567500,4.707059,1158326400
2008-04-08,5.483929,5.587500,5.440000,5.458571,4.614964,1014294400
2008-04-09,5.475357,5.496071,5.373571,5.408571,4.572691,873398400
2008-04-10,5.397500,5.550714,5.378571,5.519643,4.666598,955763200
2008-04-11,5.454286,5.475000,5.228571,5.255000,4.442852,1210076000
2008-04-14,5.241786,5.330357,5.162143,5.277857,4.462179,845087600
2008-04-15,5.335714,5.347143,5.204286,5.299286,4.480296,698037200
2008-04-16,5.418571,5.503571,5.379286,5.489286,4.640932,795774000
2008-04-17,5.506071,5.571429,5.476786,5.517500,4.664786,704267200
2008-04-18,5.682857,5.795000,5.656429,5.751429,4.862561,1026765600
2008-04-21,5.793214,6.017857,5.777143,6.005714,5.077547,1039152800
2008-04-22,5.978571,6.000000,5.646071,5.721429,4.837199,1439572400
2008-04-23,5.858929,5.887143,5.752857,5.817500,4.918422,1504190800
2008-04-24,5.905000,6.070714,5.685357,6.033571,5.101100,1696066400
2008-04-25,6.096429,6.110714,5.943571,6.061786,5.124955,992474000
2008-04-28,6.062500,6.205357,6.040357,6.151429,5.200742,787214400
2008-04-29,6.111071,6.273571,6.080357,6.251786,5.285588,923476400
2008-04-30,6.292500,6.428571,6.175714,6.212500,5.252375,1139524400
2008-05-01,6.248571,6.428571,6.245000,6.428571,5.435052,903576800
2008-05-02,6.435357,6.497143,6.376786,6.462143,5.463437,1006082000
2008-05-05,6.497143,6.618214,6.466071,6.597500,5.577874,854557200
2008-05-06,6.595000,6.682857,6.506429,6.666429,5.636149,918870400
2008-05-07,6.644643,6.721429,6.447857,6.521071,5.513257,1157133600
2008-05-08,6.563214,6.660714,6.538214,6.609286,5.587840,899085600
2008-05-09,6.541429,6.580357,6.477500,6.551786,5.539226,673072400
2008-05-12,6.614643,6.745357,6.530357,6.720000,5.681442,818563200
2008-05-13,6.736071,6.837500,6.709286,6.784286,5.735792,823236400
2008-05-14,6.829643,6.865714,6.627500,6.652143,5.624074,916823600
2008-05-15,6.671786,6.782143,6.578571,6.776071,5.728847,873208000
2008-05-16,6.789643,6.796429,6.678571,6.700714,5.665136,765769200
2008-05-19,6.709286,6.738929,6.475000,6.557143,5.543753,945820400
2008-05-20,6.493571,6.648571,6.432857,6.639286,5.613203,969850000
2008-05-21,6.631071,6.712500,6.294643,6.363929,5.380402,1157657200
2008-05-22,6.402143,6.476071,6.142857,6.323214,5.345979,1206735600
2008-05-23,6.456071,6.499643,6.350000,6.470357,5.470382,906917200
2008-05-27,6.526786,6.658214,6.494286,6.658214,5.629205,789905200
2008-05-28,6.693214,6.712500,6.561429,6.678929,5.646718,743979600
2008-05-29,6.670000,6.721429,6.625000,6.667500,5.637057,647186400
2008-05-30,6.694643,6.769286,6.692143,6.741071,5.699258,610184400
2008-06-02,6.735714,6.773214,6.590357,6.646429,5.619240,679840000
2008-06-03,6.673571,6.721429,6.512143,6.620357,5.597199,750520400
2008-06-04,6.572143,6.681786,6.543929,6.613929,5.591763,726983600
2008-06-05,6.655000,6.780000,6.632143,6.765357,5.719790,755445600
2008-06-06,6.714286,6.783929,6.626786,6.630000,5.605352,966422800
2008-06-09,6.599643,6.605000,6.276786,6.486071,5.483667,1888392800
2008-06-10,6.446786,6.670714,6.393571,6.630000,5.605352,1140941200
2008-06-11,6.583571,6.642857,6.413929,6.457500,5.459511,961550800
2008-06-12,6.481786,6.521429,6.114286,6.187857,5.231542,1308333600
2008-06-13,6.130000,6.220000,5.903929,6.156071,5.204669,1345957200
2008-06-16,6.117857,6.353571,6.038214,6.315714,5.339638,1051730400
2008-06-17,6.360714,6.499643,6.336071,6.479643,5.478232,899656800
2008-06-18,6.468571,6.507143,6.333929,6.383929,5.397311,811468000
2008-06-19,6.376786,6.512143,6.314286,6.460714,5.462228,791949200
2008-06-20,6.405357,6.464286,6.250000,6.259643,5.292234,888367200
2008-06-23,6.240714,6.281429,6.127143,6.184286,5.228522,645780800
2008-06-24,6.156071,6.277857,6.129643,6.187500,5.231240,621947200
2008-06-25,6.236071,6.386786,6.210000,6.335357,5.356245,644450800
2008-06-26,6.216786,6.244286,6.000357,6.009286,5.080568,869610000
2008-06-27,5.946786,6.091786,5.862500,6.074643,5.135824,1042249600
2008-06-30,6.078214,6.142857,5.950714,5.980000,5.055807,684196800
2008-07-01,5.865357,6.240000,5.857143,6.238571,5.274419,1111280800
2008-07-02,6.257143,6.337500,6.006429,6.006429,5.078151,837519200
2008-07-03,6.056786,6.148929,5.919643,6.075714,5.136728,523362000
2008-07-07,6.184286,6.326071,6.139286,6.255714,5.288910,820391600
2008-07-08,6.264286,6.417857,6.169286,6.412500,5.421464,888350400
2008-07-09,6.435714,6.461071,6.219286,6.223214,5.261434,895776000
2008-07-10,6.247143,6.333571,6.120357,6.308214,5.333296,840688800
2008-07-11,6.266786,6.325357,6.107143,6.163571,5.211009,930011600
2008-07-14,6.401429,6.403571,6.181429,6.210000,5.250262,886054400
2008-07-15,6.160000,6.205000,5.942500,6.058571,5.122235,1040043200
2008-07-16,6.078571,6.176071,6.021429,6.171786,5.217953,747790400
2008-07-17,6.217857,6.249286,6.121071,6.136071,5.187758,757526000
2008-07-18,6.018571,6.058929,5.892857,5.898214,4.986661,868414400
2008-07-21,5.960714,5.982143,5.754286,5.938929,5.021083,1360469600
2008-07-22,5.321429,5.812857,5.233214,5.786429,4.892153,1879592400
2008-07-23,5.892500,6.013214,5.770000,5.937857,5.020177,1061768400
2008-07-24,5.868571,5.902143,5.658929,5.679643,4.801871,839619200
2008-07-25,5.728571,5.821429,5.666071,5.790000,4.895169,633637200
2008-07-28,5.797857,5.802500,5.500714,5.514286,4.662067,780712800
2008-07-29,5.550357,5.694643,5.487500,5.610000,4.742990,684070800
2008-07-30,5.635000,5.731786,5.574286,5.710000,4.827534,725183200
2008-07-31,5.626429,5.792857,5.606429,5.676786,4.799453,637498400
2008-08-01,5.710714,5.713929,5.562500,5.595000,4.730309,544639200
2008-08-04,5.592857,5.639286,5.461071,5.472500,4.626740,592527600
2008-08-05,5.550714,5.742857,5.529286,5.737143,4.850484,688371600
2008-08-06,5.713214,5.978571,5.642857,5.863929,4.957675,791408800
2008-08-07,5.811071,5.933929,5.767857,5.841786,4.938956,672372400
2008-08-08,5.852143,6.058929,5.848214,6.055357,5.119518,713997200
2008-08-11,6.073929,6.303571,6.059643,6.198571,5.240600,891304400
2008-08-12,6.197143,6.403214,6.196786,6.311786,5.336316,836278800
2008-08-13,6.356429,6.428571,6.282143,6.403571,5.413916,842346400
2008-08-14,6.368929,6.444643,6.351429,6.404286,5.414521,711300800
2008-08-15,6.394286,6.419643,6.251786,6.276429,5.306423,708251600
2008-08-18,6.270357,6.350357,6.207857,6.263929,5.295857,552014400
2008-08-19,6.233571,6.323929,6.136071,6.197500,5.239695,616204400
2008-08-20,6.241786,6.319286,6.200357,6.280000,5.309443,506951200
2008-08-21,6.231071,6.266071,6.138929,6.224643,5.262642,539744800
2008-08-22,6.279286,6.339286,6.270357,6.313929,5.338129,439611200
2008-08-25,6.291071,6.293929,6.130714,6.162500,5.210102,484425200
2008-08-26,6.170000,6.245714,6.164643,6.201429,5.243015,445550000
2008-08-27,6.189643,6.277143,6.149643,6.238214,5.274115,477780800
2008-08-28,6.260000,6.294643,6.169643,6.205000,5.246033,431384800
2008-08-29,6.177143,6.196429,6.037143,6.054643,5.118915,599289600
2008-09-02,6.157143,6.196429,5.892857,5.935357,5.018063,780763200
2008-09-03,5.958571,6.024286,5.857143,5.962857,5.041314,734834800
2008-09-04,5.923571,5.996786,5.743214,5.757857,4.867996,743386000
2008-09-05,5.663929,5.800000,5.630357,5.720714,4.836594,786884000
2008-09-08,5.877500,5.888929,5.409286,5.640000,4.768353,1045979200
2008-09-09,5.602143,5.712857,5.349643,5.417143,4.579938,1245025600
2008-09-10,5.440000,5.535357,5.314286,5.414643,4.577826,973142800
2008-09-11,5.292143,5.463929,5.214286,5.451786,4.609228,971135200
2008-09-12,5.389643,5.389643,5.232143,5.319286,4.497206,793027200
2008-09-15,5.072500,5.274643,5.012857,5.012857,4.238133,920634400
2008-09-16,4.780714,5.089286,4.719643,4.995714,4.223640,1199836400
2008-09-17,4.946071,4.946786,4.565357,4.565357,3.859793,1200455200
2008-09-18,4.663214,4.836786,4.310000,4.788929,4.048813,1676253600
2008-09-19,5.092857,5.150000,4.868214,5.032500,4.254742,1430875600
2008-09-22,4.997857,5.008929,4.666429,4.680357,3.957021,856713200
2008-09-23,4.708929,4.850000,4.523571,4.530000,3.829903,1280364400
2008-09-24,4.545357,4.676786,4.469643,4.596786,3.886365,1047015200
2008-09-25,4.635714,4.813929,4.590000,4.711786,3.983592,1006045600
2008-09-26,4.461071,4.635714,4.392857,4.580000,3.872175,1126451200
2008-09-29,4.272143,4.274286,3.592500,3.759286,3.178299,2622057200
2008-09-30,3.866071,4.107143,3.796429,4.059286,3.431934,1626682400
2008-10-01,3.997143,4.012857,3.835357,3.897143,3.294850,1296484000
2008-10-02,3.857500,3.885357,3.571429,3.575000,3.022493,1609364400
2008-10-03,3.714286,3.803571,3.380357,3.466786,2.931004,2294398400
2008-10-06,3.284286,3.527857,3.126429,3.505000,2.963312,2107417200
2008-10-07,3.588571,3.625000,3.176786,3.184286,2.692163,1878772000
2008-10-08,3.068214,3.440357,3.060000,3.206786,2.711186,2207741200
2008-10-09,3.333929,3.421429,3.092857,3.169286,2.679482,1617383600
2008-10-10,3.060714,3.571429,3.035714,3.457143,2.922851,2219299600
2008-10-13,3.733929,3.947500,3.607857,3.937857,3.329272,1539076000
2008-10-14,4.152143,4.157143,3.683571,3.717143,3.142670,1980994400
2008-10-15,3.708571,3.821429,3.496071,3.498214,2.957574,1584175600
2008-10-16,3.563214,3.693929,3.276429,3.638929,3.076542,1980521200
2008-10-17,3.557143,3.644286,3.067500,3.478571,2.940967,1762227600
2008-10-20,3.563571,3.572500,3.344286,3.515714,2.972370,1549170000
2008-10-21,3.462500,3.496429,3.255714,3.267500,2.762516,2193660000
2008-10-22,3.477500,3.616071,3.318929,3.459643,2.924965,2248808800
2008-10-23,3.446786,3.544643,3.282143,3.508214,2.966029,1675430400
2008-10-24,3.226071,3.496429,3.218214,3.442143,2.910169,1590058400
2008-10-27,3.395357,3.486786,3.280714,3.288929,2.780634,1208771200
2008-10-28,3.408214,3.589286,3.298929,3.568214,3.016757,1634133200
2008-10-29,3.602143,3.912143,3.569286,3.733929,3.156861,1950978400
2008-10-30,3.865357,4.006786,3.843214,3.965714,3.352824,1638089600
2008-10-31,3.835714,3.956429,3.755000,3.842500,3.248652,1659756000
2008-11-03,3.783214,3.896429,3.745000,3.820000,3.229630,1057938000
2008-11-04,3.928214,3.992500,3.809643,3.963929,3.351315,1398681200
2008-11-05,3.889643,3.918571,3.678214,3.689286,3.119117,1256455200
2008-11-06,3.608929,3.670714,3.500000,3.539286,2.992300,1319074400
2008-11-07,3.544286,3.566071,3.418571,3.508571,2.966330,1095253600
2008-11-10,3.577500,3.585714,3.375000,3.424286,2.895072,1123822000
2008-11-11,3.386071,3.470357,3.295000,3.384643,2.861556,1224538000
2008-11-12,3.301071,3.330000,3.214643,3.218571,2.721149,1178976400
2008-11-13,3.209643,3.444286,3.072143,3.444286,2.911981,1854087200
2008-11-14,3.348571,3.356786,3.214286,3.222857,2.724773,1405266800
2008-11-17,3.160000,3.233929,3.116429,3.147857,2.661364,1162526400
2008-11-18,3.201429,3.249643,3.102143,3.211071,2.714808,1209695200
2008-11-19,3.194286,3.270714,3.078929,3.081786,2.605505,1171900800
2008-11-20,3.044286,3.087500,2.857143,2.874643,2.430375,1716814400
2008-11-21,2.926071,3.004286,2.826429,2.949286,2.493482,1569271200
2008-11-24,3.043214,3.385357,3.030000,3.319643,2.806602,1442257600
2008-11-25,3.379643,3.382500,3.148571,3.242857,2.741683,1235292800
2008-11-26,3.211429,3.401786,3.208929,3.392857,2.868500,899836000
2008-11-28,3.382143,3.384286,3.280714,3.309643,2.798147,297774400
2008-12-01,3.260714,3.295357,3.175714,3.176071,2.685219,923767600
2008-12-02,3.215357,3.308929,3.089286,3.302500,2.792108,1148722400
2008-12-03,3.192857,3.436786,3.171429,3.425000,2.895676,1338680000
2008-12-04,3.372500,3.400357,3.180714,3.264643,2.760101,1091370000
2008-12-05,3.226786,3.374643,3.173571,3.357143,2.838306,1043795200
2008-12-08,3.474286,3.600000,3.421429,3.561429,3.011020,1185142000
2008-12-09,3.501429,3.700000,3.471786,3.573571,3.021286,1203496000
2008-12-10,3.495357,3.553214,3.446429,3.507500,2.965425,938047600
2008-12-11,3.476786,3.615714,3.386786,3.392857,2.868500,1040617200
2008-12-12,3.314286,3.535714,3.304643,3.509643,2.967237,1041174400
2008-12-15,3.428214,3.436071,3.321429,3.383929,2.860952,891758000
2008-12-16,3.356429,3.445714,3.312500,3.408214,2.881484,1093506400
2008-12-17,3.251071,3.253571,3.143571,3.184286,2.692163,1293860400
2008-12-18,3.189643,3.243929,3.158571,3.193929,2.700316,857416000
2008-12-19,3.212143,3.247857,3.171429,3.214286,2.717527,801920000
2008-12-22,3.215000,3.215357,3.024643,3.062143,2.588897,844740400
2008-12-23,3.102500,3.138214,3.067857,3.085000,2.608221,635031600
2008-12-24,3.076429,3.080357,3.019643,3.037143,2.567760,271334000
2008-12-26,3.094286,3.122143,3.044286,3.064643,2.591011,308324800
2008-12-29,3.090000,3.129286,3.038214,3.093214,2.615166,686000000
2008-12-30,3.122143,3.144643,3.025714,3.081786,2.605505,967601600
2008-12-31,3.070357,3.133571,3.047857,3.048214,2.577121,607541200
2009-01-02,3.067143,3.251429,3.041429,3.241071,2.740172,746015200
2009-01-05,3.327500,3.435000,3.311071,3.377857,2.855819,1181608400
2009-01-06,3.426786,3.470357,3.299643,3.322143,2.808715,1289310400
2009-01-07,3.278929,3.303571,3.223571,3.250357,2.748024,753048800
2009-01-08,3.229643,3.326786,3.215714,3.310714,2.799052,673500800
2009-01-09,3.328929,3.335000,3.219286,3.235000,2.735040,546845600
2009-01-12,3.230714,3.249643,3.126786,3.166429,2.677067,617716400
2009-01-13,3.151429,3.205000,3.083929,3.132500,2.648381,798397600
2009-01-14,3.080000,3.116071,3.025714,3.047500,2.576517,1021664000
2009-01-15,2.877500,3.004286,2.858929,2.977857,2.517638,1831634000
2009-01-16,3.010714,3.013571,2.871429,2.940357,2.485933,1047625600
2009-01-20,2.926071,2.928571,2.792857,2.792857,2.361229,919914800
2009-01-21,2.835357,2.960000,2.832500,2.958214,2.501031,1089270000
2009-01-22,3.144286,3.214286,3.065000,3.155714,2.668007,1409528400
2009-01-23,3.100714,3.209643,3.089286,3.155714,2.668007,763770000
2009-01-26,3.173571,3.248929,3.153571,3.201429,2.706657,692238400
2009-01-27,3.221071,3.269643,3.205000,3.240357,2.739568,618038400
2009-01-28,3.290000,3.392857,3.267857,3.364286,2.844345,861406000
2009-01-29,3.324643,3.369286,3.307143,3.321429,2.808111,592729200
2009-01-30,3.307143,3.343571,3.214643,3.218929,2.721452,651478800
2009-02-02,3.182143,3.285714,3.175000,3.268214,2.763121,558247200
2009-02-03,3.282857,3.335000,3.224286,3.320714,2.807506,599309200
2009-02-04,3.329286,3.437500,3.325000,3.341071,2.824718,808421600
2009-02-05,3.313214,3.473214,3.307857,3.445000,2.912585,749246400
2009-02-06,3.465000,3.571429,3.464286,3.561429,3.011020,687209600
2009-02-09,3.571429,3.678571,3.553571,3.661071,3.095263,715010800
2009-02-10,3.618929,3.661071,3.466429,3.493929,2.953951,849060800
2009-02-11,3.441786,3.511071,3.420357,3.457857,2.923454,674973600
2009-02-12,3.422500,3.562500,3.422500,3.545357,2.997432,817188400
2009-02-13,3.535357,3.569286,3.504286,3.541429,2.994111,608977600
2009-02-17,3.459643,3.465714,3.367143,3.376071,2.854309,678238400
2009-02-18,3.394643,3.423214,3.311429,3.370357,2.849478,684779200
2009-02-19,3.334643,3.366071,3.218214,3.237143,2.736851,922804400
2009-02-20,3.192857,3.300000,3.178571,3.257143,2.753760,750316000
2009-02-23,3.273214,3.285714,3.089643,3.105357,2.625432,786982000
2009-02-24,3.123214,3.246071,3.107143,3.223214,2.725075,807105600
2009-02-25,3.209286,3.318571,3.187500,3.255714,2.752553,833053200
2009-02-26,3.285714,3.318571,3.177143,3.185357,2.693069,629868400
2009-02-27,3.140357,3.260714,3.131071,3.189643,2.696693,706658400
2009-03-02,3.147143,3.257143,3.131071,3.140714,2.655326,770929600
2009-03-03,3.176071,3.240714,3.138571,3.156071,2.668309,724340400
2009-03-04,3.220714,3.313214,3.194643,3.256071,2.752854,741403600
2009-03-05,3.230714,3.281071,3.158929,3.172857,2.682500,706899200
2009-03-06,3.155000,3.157143,2.940357,3.046429,2.575612,1011147200
2009-03-09,3.006429,3.128571,2.948929,2.968214,2.509485,698297600
2009-03-10,3.031071,3.184643,3.012857,3.165357,2.676160,844258800
2009-03-11,3.207500,3.359643,3.199286,3.310000,2.798448,846372800
2009-03-12,3.317857,3.449286,3.285714,3.441071,2.909263,768457200
2009-03-13,3.439286,3.471429,3.393214,3.426071,2.896582,601168400
2009-03-16,3.447500,3.478214,3.363571,3.407857,2.881182,797244000
2009-03-17,3.401429,3.560357,3.395357,3.559286,3.009208,786646000
2009-03-18,3.568214,3.695714,3.561429,3.625714,3.065370,796037200
2009-03-19,3.637500,3.685714,3.580357,3.629286,3.068390,500180800
2009-03-20,3.646071,3.682500,3.591786,3.628214,3.067483,695587200
2009-03-23,3.668214,3.862857,3.633929,3.845000,3.250766,666397200
2009-03-24,3.798571,3.908571,3.763929,3.803571,3.215739,640612000
2009-03-25,3.842143,3.870000,3.709286,3.803214,3.215438,646618000
2009-03-26,3.851071,3.927857,3.842143,3.923929,3.317497,616252000
2009-03-27,3.865357,3.876071,3.800000,3.816071,3.226308,492872800
2009-03-30,3.732500,3.750357,3.664643,3.731786,3.155049,502796000
2009-03-31,3.766071,3.837500,3.750000,3.754286,3.174072,570080000
2009-04-01,3.717500,3.892857,3.710357,3.881786,3.281868,589372000
2009-04-02,3.933571,4.098214,3.920714,4.025357,3.403249,812366800
2009-04-03,4.078214,4.147500,4.054286,4.142500,3.502288,636241200
2009-04-06,4.105000,4.241071,4.045714,4.230357,3.576567,658064400
2009-04-07,4.161786,4.166786,4.078214,4.107143,3.472395,536580800
2009-04-08,4.122500,4.171071,4.092143,4.154286,3.512253,455630000
2009-04-09,4.229286,4.285714,4.212857,4.270357,3.610385,530756800
2009-04-13,4.286071,4.320714,4.250000,4.293571,3.630012,389236400
2009-04-14,4.270357,4.291786,4.187500,4.225357,3.572340,454622000
2009-04-15,4.185714,4.223214,4.134286,4.201429,3.552110,412882400
2009-04-16,4.256786,4.398214,4.242500,4.337500,3.667151,593446000
2009-04-17,4.327857,4.437500,4.294643,4.407857,3.726635,497495600
2009-04-20,4.347500,4.392500,4.255714,4.303571,3.638465,466466000
2009-04-21,4.246071,4.362143,4.235714,4.348571,3.676511,470685600
2009-04-22,4.379643,4.476786,4.328571,4.339643,3.668963,938767200
2009-04-23,4.522143,4.542857,4.411071,4.478571,3.786420,945156800
2009-04-24,4.451429,4.469286,4.391786,4.425000,3.741129,540764000
2009-04-27,4.389286,4.464286,4.380714,4.454643,3.766190,480690000
2009-04-28,4.405357,4.507500,4.402143,4.425000,3.741129,455856800
2009-04-29,4.458929,4.530357,4.422500,4.469286,3.778569,458110800
2009-04-30,4.507857,4.535714,4.461429,4.493929,3.799404,498489600
2009-05-01,4.492857,4.569643,4.492857,4.544286,3.841980,397516000
2009-05-04,4.580000,4.723214,4.560000,4.716786,3.987819,609358400
2009-05-05,4.705357,4.745000,4.682857,4.739643,4.007145,398255200
2009-05-06,4.761786,4.767857,4.650714,4.732143,4.000804,473538800
2009-05-07,4.726071,4.728214,4.567857,4.609286,3.896934,531776000
2009-05-08,4.608571,4.686786,4.509286,4.613929,3.900858,467964000
2009-05-11,4.548929,4.677143,4.540000,4.627500,3.912333,404658800
2009-05-12,4.627143,4.632500,4.401786,4.443571,3.756829,609481600
2009-05-13,4.400357,4.429286,4.263571,4.267500,3.607970,595971600
2009-05-14,4.277857,4.411786,4.275000,4.391071,3.712442,447826400
2009-05-15,4.368571,4.450714,4.343214,4.372143,3.696440,367567200
2009-05-18,4.418929,4.525000,4.341786,4.523214,3.824164,458841600
2009-05-19,4.529286,4.618214,4.490714,4.551786,3.848320,372422400
2009-05-20,4.558214,4.614643,4.475000,4.495357,3.800612,388584000
2009-05-21,4.469643,4.527857,4.388929,4.435000,3.749583,407946000
2009-05-22,4.430357,4.435000,4.348214,4.375000,3.698857,297998400
2009-05-26,4.455714,4.672500,4.448214,4.670714,3.948867,636927200
2009-05-27,4.706429,4.820714,4.675357,4.751786,4.017411,646422000
2009-05-28,4.766071,4.835357,4.715357,4.823929,4.078404,487552800
2009-05-29,4.835357,4.853571,4.780357,4.850357,4.100746,456534400
2009-06-01,4.873929,4.999643,4.857143,4.976786,4.207637,452499600
2009-06-02,4.963929,5.047857,4.941071,4.981786,4.211864,456223600
2009-06-03,5.000000,5.039643,4.966786,5.033929,4.255950,565199600
2009-06-04,5.004643,5.149286,5.001429,5.133571,4.340192,550634000
2009-06-05,5.189643,5.228571,5.114643,5.166786,4.368274,632716000
2009-06-08,5.136429,5.151071,4.979643,5.137500,4.343514,931652400
2009-06-09,5.136071,5.162857,5.019643,5.097143,4.309394,676964400
2009-06-10,5.081429,5.083929,4.939286,5.008929,4.234812,688623600
2009-06-11,4.983929,5.055714,4.948214,4.998214,4.225755,524823600
2009-06-12,4.957500,4.967857,4.858571,4.891786,4.135773,563085600
2009-06-15,4.857500,4.890357,4.817500,4.860357,4.109203,539750400
2009-06-16,4.880714,4.945357,4.860714,4.869643,4.117054,514805200
2009-06-17,4.881071,4.908929,4.804643,4.842143,4.093802,571412800
2009-06-18,4.861071,4.928571,4.842500,4.852857,4.102861,427680400
2009-06-19,4.931071,4.982143,4.889286,4.981429,4.211563,721856800
2009-06-22,5.023929,5.055714,4.868929,4.906071,4.147852,634914000
2009-06-23,4.871429,4.891071,4.745714,4.786071,4.046397,706532400
2009-06-24,4.836429,4.910714,4.816429,4.865000,4.113126,485525600
2009-06-25,4.848214,5.007143,4.828929,4.995000,4.223036,589447600
2009-06-26,4.992500,5.127143,4.990714,5.087143,4.300941,439384400
2009-06-29,5.123571,5.141071,5.055000,5.070357,4.286746,567616000
2009-06-30,5.092143,5.135714,5.064286,5.086786,4.300639,434224000
2009-07-01,5.125000,5.166429,5.090000,5.101071,4.312714,414178800
2009-07-02,5.044643,5.101071,4.992500,5.000714,4.227868,370479200
2009-07-06,4.953571,4.963929,4.866071,4.950357,4.185294,498688400
2009-07-07,4.945714,4.988571,4.827857,4.835714,4.088368,461596800
2009-07-08,4.854286,4.930000,4.800714,4.900714,4.143322,575929200
